1889,17.67756,United Kingdom,
1890,18.27323,United Kingdom,
1891,17.11911,United Kingdom,
1892,16.17082,United Kingdom,
1893,15.52632,United Kingdom,
1894,14.55526,United Kingdom,
1895,14.86522,United Kingdom,
1896,15.29299,United Kingdom,
1897,14.49258,United Kingdom,
1898,13.68915,United Kingdom,
1899,14.62134,United Kingdom,
1900,15.44828,United Kingdom,
1901,14.79134,United Kingdom,
1902,14.86884,United Kingdom,
1903,15.45986,United Kingdom,
1904,15.98618,United Kingdom,
1905,16.9215,United Kingdom,
1906,18.47516,United Kingdom,
1907,20.16091,United Kingdom,
1908,18.75187,United Kingdom,
1909,18.4308,United Kingdom,
1910,20.11215,United Kingdom,
1911,20.39066,United Kingdom,
1912,20.93683,United Kingdom,
1913,21.70248,United Kingdom,
1914,17.57242,United Kingdom,
1915,13.07849,United Kingdom,
1916,14.74374,United Kingdom,
1917,12.32694,United Kingdom,
1918,9.81598,United Kingdom,
1919,14.56236,United Kingdom,
1920,22.33473,United Kingdom,
1921,14.33462,United Kingdom,
1922,16.13953,United Kingdom,
1923,18.03714,United Kingdom,
1924,18.34631,United Kingdom,
1925,17.15617,United Kingdom,
1926,15.01495,United Kingdom,
1927,15.41857,United Kingdom,
1928,15.73386,United Kingdom,
1929,15.54348,United Kingdom,
1930,12.36836,United Kingdom,
1931,9.05005,United Kingdom,
1932,8.64314,United Kingdom,
1933,8.5598,United Kingdom,
1934,8.76688,United Kingdom,
1935,9.02119,United Kingdom,
1936,8.83497,United Kingdom,
1937,9.77503,United Kingdom,
1938,8.55689,United Kingdom,
1939,7.4265,United Kingdom,
1940,6.14228,United Kingdom,
1941,4.22232,United Kingdom,
1942,4.12466,United Kingdom,
1943,3.3439,United Kingdom,
1944,3.22495,United Kingdom,
1945,4.38535,United Kingdom,
1946,9.17636,United Kingdom,
1947,10.56628,United Kingdom,
1948,13.21612,United Kingdom,
1949,13.89015,United Kingdom,
1950,16.41881,United Kingdom,
1951,17.55555,United Kingdom,
1952,16.26845,United Kingdom,
1953,15.05736,United Kingdom,
1954,14.45596,United Kingdom,
1955,14.52595,United Kingdom,
1956,14.84887,United Kingdom,
1957,14.72298,United Kingdom,
1958,14.23986,United Kingdom,
1959,14.14814,United Kingdom,
1960,14.29791,United Kingdom,
1961,14.07796,United Kingdom,
1962,13.75401,United Kingdom,
1963,13.96884,United Kingdom,
1964,13.39878,United Kingdom,
1965,13.33605,United Kingdom,
1966,13.65067,United Kingdom,
1967,12.90547,United Kingdom,
1968,14.65578,United Kingdom,
1969,15.54454,United Kingdom,
1970,14.80785,United Kingdom,
1971,15.27939,United Kingdom,
1972,14.55788,United Kingdom,
1973,16.11454,United Kingdom,
1974,19.10864,United Kingdom,
1975,18.42349,United Kingdom,
1976,19.55527,United Kingdom,
1977,21.23593,United Kingdom,
1978,20.19995,United Kingdom,
1979,19.67099,United Kingdom,
1980,19.48463,United Kingdom,
1981,18.91189,United Kingdom,
1982,18.82679,United Kingdom,
1983,18.71677,United Kingdom,
1984,20.4546,United Kingdom,
1985,20.69325,United Kingdom,
1986,17.80489,United Kingdom,
1987,17.61213,United Kingdom,
1988,16.05729,United Kingdom,
1989,16.66485,United Kingdom,
1990,16.93297,United Kingdom,
1991,16.18642,United Kingdom,
1992,16.10727,United Kingdom,
1993,16.97653,United Kingdom,
1994,17.88118,United Kingdom,
1995,19.34344,United Kingdom,
1996,19.76901,United Kingdom,
1997,19.32671,United Kingdom,
1998,17.44717,United Kingdom,
1999,17.21563,United Kingdom,
2000,18.19178,United Kingdom,
2001,17.4862,United Kingdom,
2002,16.41434,United Kingdom,
2003,15.74637,United Kingdom,
2004,14.88231,United Kingdom,
2005,16.33752,United Kingdom,
2006,17.52753,United Kingdom,
2007,15.07732,United Kingdom,
2008,17.0506,United Kingdom,
2009,15.47558,United Kingdom,
2010,16.5635,United Kingdom,
2011,18.04421,United Kingdom,
2012,17.2294,United Kingdom,
2013,18.2789,United Kingdom,
2014,15.44732,United Kingdom,
1827,8.73362,United States,
1828,7.91527,United States,
1829,5.91398,United States,
1830,5.77299,United States,
1831,5.60837,United States,
1832,7.61736,United States,
1833,6.0449,United States,
1834,6.64479,United States,
1835,7.46269,United States,
1836,7.23462,United States,
1837,6.04891,United States,
1838,6.00751,United States,
1839,6.14088,United States,
1840,7.11563,United States,
1841,6.2954,United States,
1842,5.68603,United States,
1843,4.97449,United States,
1844,5.87544,United States,
1845,5.27165,United States,
1846,4.93947,United States,
1847,6.26556,United States,
1848,5.35641,United States,
1849,5.4568,United States,
1850,5.23053,United States,
1851,6.57122,United States,
1852,5.05545,United States,
1853,5.73845,United States,
1854,5.79047,United States,
1855,4.85535,United States,
1856,6.57277,United States,
1857,6.67464,United States,
1858,6.13242,United States,
1859,6.28249,United States,
1860,7.2031,United States,
1861,4.41525,United States,
1862,3.08008,United States,
1863,2.41621,United States,
1864,1.50801,United States,
1865,1.37316,United States,
1866,3.72206,United States,
1867,3.32384,United States,
1868,3.27091,United States,
1869,3.47178,United States,
1870,4.82591,United States,
1871,5.58382,United States,
1872,5.15104,United States,
1873,5.71461,United States,
1874,6.64487,United States,
1875,6.05656,United States,
1876,6.27086,United States,
1877,6.85728,United States,
1878,8.04964,United States,
1879,7.38702,United States,
1880,7.87612,United States,
1881,7.52981,United States,
1882,5.94437,United States,
1883,6.46562,United States,
1884,6.09449,United States,
1885,6.21102,United States,
1886,5.41596,United States,
1887,5.29647,United States,
1888,4.88571,United States,
1889,5.21913,United States,
1890,5.55081,United States,
1891,5.60483,United States,
1892,6.15236,United States,
1893,5.33856,United States,
1894,6.08543,United States,
1895,5.03364,United States,
1896,5.51684,United States,
1897,6.32779,United States,
1898,6.62542,United States,
1899,6.11354,United States,
1900,6.60214,United States,
1901,6.49351,United States,
1902,5.57751,United States,
1903,5.31704,United States,
1904,5.53456,United States,
1905,5.13315,United States,
1906,5.48251,United States,
1907,5.42454,United States,
1908,6.03162,United States,
1909,5.0338,United States,
1910,5.06727,United States,
1911,5.80822,United States,
1912,5.74911,United States,
1913,6.14672,United States,
1914,6.32619,United States,
1915,6.95554,United States,
1916,10.82068,United States,
1917,10.23591,United States,
1918,7.89896,United States,
1919,9.79896,United States,
1920,9.05363,United States,
1921,5.89256,United States,
1922,5.07823,United States,
1923,4.74385,United States,
1924,5.12382,United States,
1925,5.2696,United States,
1926,4.81381,United States,
1927,4.93334,United States,
1928,5.11673,United States,
1929,4.93021,United States,
1930,4.10087,United States,
1931,3.07235,United States,
1932,2.64874,United States,
1933,2.87937,United States,
1934,3.14371,United States,
1935,3.01884,United States,
1936,2.84923,United States,
1937,3.54731,United States,
1938,3.49771,United States,
